eval_item_id,source_work_identity,category,source_url,source_record_id,upstream_split,text_sha256,source_chars,source_bytes
sha256:30e47ac7dfe8f00684d32bfe476eedd4c99c8b670ae3d50eb0adf685615d1502,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:251,train,8a4d1870a1d31062fc31622f6785cd06f5a779a60e581b0d6be932fe5bd1991c,7,21
sha256:abc301599d32fc9a61c67693d095745efdc810e907cc520c836a8707adf7a8c7,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:251,train,f9ff31e16cfcfbf82b6fbe9abe054fd8e590c44870357dd86427f9894eb75019,14,42
sha256:cd4a15c792561ebb16c5b7d89a3b2ee2e0a8de1463423b7b1d86b9d3303960a6,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:252,train,25fed0bebe07fe22cde73e1106ea3a42f36daebfbfc48b397e9e5259f7f0625b,7,21
sha256:cfd4d2327c215e5e211607e77fc233ea85438dfc767bfc2918ff9929569ca5d6,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:252,train,0bfc0fec4a3b373521678efb4139ef7b002e025865a92d679f0a4318d1ab799c,18,54
sha256:2b9f522e80f0ab5b29752c3e00203c290df40d2586ff562ee658a8f6fa3016c7,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:253,train,c7d55b1cd00978f694fd3061b678d7f4febd4e7488ae7b7948ff7b6298f437b1,7,21
sha256:8923fffaf79b14b2ec0be9a0fe079a49745c496a3b5e9ac490f03de718d05143,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:253,train,86a3d25b2de22dc4d6e5e8b988508eae239eb8b9fa6a7b71c25448d26b10da75,10,30
sha256:ebd0b604e25c7e6fcb7b3bd3d37722c794c04916585cde7948515e0140d332c4,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:254,train,d3853fce4ec454465f6e7b2e0c3c10f4e648e3ec979587e092d4d14ea948242e,7,21
sha256:7b564ef3fec3f2db7eb005e160ede577690fa84e90a5125d9679ebef7be88d83,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:254,train,7cc65b5e7ffd72a52075466d180a266f356bd7800b98e13fd5b6154a6ec565f2,15,45
sha256:96adcf9603fb7b0b9df621898f6951b16ba756c510965681c51bd816ea311d72,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:255,train,32112c7fd4f9ba748efed50c360536608d9ab04d965e9d1c2397979ec49af6bc,7,21
sha256:a13ef8456fc7fb393de05d5e0a9743cda5037530f967c4508643d4adc8c762a6,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:255,train,29128582b42318e1baf95641a1cbb2df46ea239ab0003f06da627d6b9662a13a,16,48
sha256:f720cbd27f5c84291175fc34d9899f1b43fc472685ddd33d3649aea4e572ec02,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:256,train,827f234ca54e6598998bf51f468162e15980eceeb77def78474876211616d2e4,7,21
sha256:df8b6cecd33c400367da051459729fa20a7b60fd81aa6b9473e34afa56ccb875,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:256,train,8df97e13467481b40e64ffbebd15865a4d4901916bfc39c5ff9ac193df181e36,10,30
sha256:3c2f81222a5ef5a1b4c95be4155b3090c7a4aebfcdf2995086a8ec94b8258d08,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:257,train,9162dc23cc4a281221506105b85615fa67d7e81f279860a64fa13c5cc41b08f0,7,21
sha256:9709f0cbdaf1f2334cc3cca76b6f4a85d5a7b749675f9e9e91da00c791ad2e3f,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:257,train,7f724f0e623b894d9a38d163a2404cf0bba50626285e6496dd29e550c0e6731e,13,39
sha256:db61d0b1652916c396a14b3ebac7c82fc1767d7e5c2de04a24ebf215e4a5dcbf,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:258,train,f6a9e74d0a44f9029b4fc1901f7eabebf5a531ad738acb2e32444b4527c74fdd,7,21
sha256:5a2bec4a4b5524f67a6eee5f555a8226171a50c52a6b9ba7dd306fbaecf66ce5,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:258,train,612e85c68cc4b5459d369c364b9760564e0a27fa457945f3ec82459b31fb2489,16,48
sha256:a80ceccb161f23ce554416d3f7f0a2d903a17835124e2c6322e5ee64d7c71a10,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:259,train,fa519ebdfbbdd82744f9cdb367faf77ca9190b8c456d1d196afba78468f46d27,7,21
sha256:5334aafe5093f86cbd7a79d75e14659c166babfa162d3708d906b83ae1bd632b,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:259,train,46c8b656da44632c7043128da5467ec03edcb3e1d104db51dd739d330107becb,10,30
sha256:d986a7878436af07778fd73e074ba6c3a81e488d8b3aca1d2d730b2c2a3fa06d,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:260,train,36c38b98dff70271fc47a8f4bfb9cd8dee1e05d226a8381f6557fdbb686c9af0,7,21
sha256:5e8dfffc92c0b58528f4269d2d2d12c106f1186e09716ca1edbc827eb373effc,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:260,train,00d686106c6dba440a768420a20ee3341b6d782edc7175e49cdf110fbb8c9c1e,12,36
sha256:414eeaa8d1a248d731efe3d62c51c6fecc5227f91099227f9b9c836a71cf3c73,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:261,train,aee34a9e7e393c23c38efda7b8c09b83ceda09401df70f6eff7c9bcaf3fe2688,7,21
sha256:9375aac4f028da65b47c948bf50a1c50822a13cde2f8f1afbea0f223793ecdab,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:261,train,3fcdadc9bc3a7b814e27cdd97b92e5a3db76016a1a39d9c300086d48c98b83f2,8,24
sha256:edef07e7ab887ce2d11b63c865679be47c9e9c1dd387e10199d3a3925284e960,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:262,train,412e079c431132967217721917b11b694b201c7e5487c694ea861180ccbee4e3,7,21
sha256:42a48537fa22b6044bbca02ad883c3e3eda29ed19a02d6fe281ca9d5ed29fa0b,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:262,train,72e3d24273a0ecfd09618f9fbc77ae8351fca33eb2660d62cf45ba6839f1fbd9,9,27
sha256:4346d8777ec7a92501008c41e69e40d38bb67bc89de4f6132d9d8a09d418230f,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:263,train,b3469c8d7a4f24d86ec6fb525e346cbf399daaa492fc7b42966f2c37c57b472d,7,21
sha256:c2bae94f7dadbf30033375cf67d2983dc38881cafcbbb99b0e9e558526104937,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:263,train,1f30876aadf9d94d103eca6add0f22061429ca67db88290eeb24958045ea80c4,13,39
sha256:482f2e61a9dfa78eb6d69cca615360845851a93589f7779d092bc0215a001f7c,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:264,train,3bc4ccbefc85a010d2eed1353bb89a8bdbf1b8f991cb8ddfd3066c8193fe5fde,7,21
sha256:90d7228700c30eee7165cfbdb6e44f48d1f8fb30fdf171a691c7fcfb6fb1a6f2,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:264,train,7924fed83c79900403cbf4426e80ef2166358603236dca32ed6bd160b25d130b,13,39
sha256:9b9de81abe623867744aeb93c09a14b5f506f6a25207f9ec24f0adcdd9038de7,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:265,train,a630eb14282811671956e6f4e5d76634da25790463460978c77ac3e094341e15,7,21
sha256:6de7b275b9590027a2e93d0cb3b442c357edc910d75e7da71441461e4c6b0c83,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:265,train,61fe218196c6eb7a85e5349e32c75256a4deb81b5f998e08379cba3549ace2c2,9,27
sha256:8d616ff5ba584a4ec7492c97d720a8f7256f0e270daafd78c1a466af730f39e1,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:266,train,91218e9f0a4aa3f420f5a5c82b81253e5e287128fc12b192f6b1cffd23e43f51,7,21
sha256:2c02a2ae50cd0c794e52ae07f9ff9d5e30a061476130958b6593e27e16426fe9,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:266,train,4d6b21980aaf6fc21bc2fb69b991cdfbd3fab70115cb24502148844b4e4fac75,12,36
sha256:c16691352596d1a1e0252014810dee816e2ff099278e33b708633fd99afb225c,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:267,train,a3f8fdd0d49540560f7cf16e72e9d5c1e17d999384a607578de2c56d64fd3b7c,7,21
sha256:51618826a4d047366b3e32bf01dc64d5a4b1040987fcf987a64ae685cd665645,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:267,train,bd4c9c5cb6c97a5a35ea89d9e3910ab7f81e2f4c60a8f88571ed44dd47615a41,14,42
sha256:8c18178d0641998957a6460bf018911fcab9ee12a4d8d3e3809de4fcb4b1a9ab,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:268,train,759cb2af5bd8e49d68df7123e9326b62f7aece875b40543474e0de73ffdb07df,7,21
sha256:d0d802f638645487d2a081706f2993f63f60421b14cc7c4c54d140a515164197,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:268,train,9a2caa25450e3131fb9707e9888e53b2855d44527f2c5306dfe1f22b7f1a4970,9,27
sha256:3802314ffc6e33cf8303a252b71be85f33ef888ef5f4b8d44ecf56d8a95f8166,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:269,train,158e688a8d34b51ccbabe700bc1853cedc38cf9202b3cd3ce8bba5d05567c519,7,21
sha256:b00e93607f945f2fe5b68cabb9984ad490613a81f663d304e32eeb4ccfebef03,sha256:629e3ddc99d473db651a2e5809d4f5130824351a8cd54f3292ebc8232efe255e,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:269,train,7cd6e53652fa49ca80fb9f362c775d7e801d319cea21c67d8e266a2712a5c531,10,30
sha256:83d20a1b09e9f0628e8f40b06231bd53dbd7890f2485e66a9d6f1ba5ccc303ed,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:270,train,0e38374f1e9c713c0199799f7e10d0c2af5ac1102b95f9d095e3cc0e8db4aa18,7,21
sha256:fe26b9d2fd96db50163e2547d22ba935898996315b942f142c6040a4ca599d16,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:270,train,fad09d82a557019abbb0fe0a15deebc95b806cfe8d47a1c2c000ac845acd9f90,12,36
sha256:8361053caa4caf32b35ae913ccb8f3a3d151603b16217585b116eec9fea86279,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:271,train,5a4d4143364e08605bfdb3ea98adaa88209e54ac97f5282a046db05aecd8b223,7,21
sha256:cd58194f7df27284bf8395996c181ce6c41d6cf75d0b78ea88500bbd2b9519c2,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:271,train,34f403283243cba8a3075d69da6ae1969d38b502857cd0e3779d014515eeb08f,9,27
sha256:189cb7cfd67d8f7b03a84017b4abfef62140c23ad873c1a25485f7c919018229,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:272,train,ae5aee14ad3b21a5be55e01717a0d3fa04b699eb463b05f4a9fac9a70a0ff759,7,21
sha256:dd32825b96d0984fb9aa99b39b2e1943da10138f667a9becbf2ca2b619f8e117,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:272,train,07ab6a8d5fa69c107af777c1138d3b8d41e82986c179174088590f05ed8e34f1,10,30
sha256:e093f2af5098cd978be52d697de1f130b367a8609b9dea53872ccffd7984d7ea,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:273,train,e56212ba4f9bac48d37e9070560e0a7f6e1121b7a0a00273274a5a3d0c367897,7,21
sha256:a83e4d82c64daf82a70d1aca21a5b4f75ae41cc6686caa3efbc8d7fb1868107c,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:273,train,27508c74fecb07a21a79375cf0abf2cbaf5ffe804b1c6591a7286d2dc5f1540b,12,36
sha256:2462ce3797ff6d297b64d44b3fa91a16dcc510df00e608a6704a478c58bcfad0,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:274,train,670a973dbc79a9cce9d658099e36376a66ee292775037b935ac221a28723816a,7,21
sha256:3702d8a066a3e14751bc7459d1e370dcfcc39bcf98239ad464b64757b34c9d2c,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:274,train,8f3261e36ed8f95d4a4cb9017741ec2fb87f0630469823de725d68e7ea738c19,13,39
sha256:98ac685394b18c600615015d3821ce4f97f7565a541adbdf72782bc997b85091,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:275,train,acc61e4039d35c11eff3491be87ee3fbb3b1333e66fa01b2e396a7bf07b27a8c,7,21
sha256:04e579c9c83856511eb81eaac57049efa30122a36911fd57ece2c75608a5e81a,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:275,train,3e555fbb1d9c1fbbc3fa0d02fbc2fe0eed125a131aa5300d587d77c31cf997a6,10,30
sha256:f9984a89ef63174981538b2979b8b90069079eb01aac6b2d85f7c887a554b810,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:276,train,19d9d8d86aeebd19244516753ec8e1199817508a2ab48f8d43fe758f1ba948be,7,21
sha256:41464b9dc857b80cdc239e909d6d494d882c9f9b0529abd0041b00ca01623b7a,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:276,train,df2090f1990d2a3b98b94278ed03027f7cae38c10c5585f1d30ba2ac172b15f5,8,24
sha256:08f9aad620cefe456698037fdf280d92d8ebda8d2bb3d5a3258627a305f3d0d7,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:277,train,1d255f0d8d36b28349feb6ac4d02897a80cd68840c54594551d1b3b5122e65c3,7,21
sha256:61bf5736adc91ed9d3f69537e7144126e85ef284b426c2df3e2247423593d7cb,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:277,train,7e8040c85c7c61556c496d612ad6cc1565327eae4fc3b518a8478ff10325b90a,16,48
sha256:69345a82782e5c15b89f40a0e51329abbdcaab006c4915150bba07312e37baad,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:278,train,b4a031d2cc41569c82e77fb204354ad15bc44e773d7a7c302f0929bcb8e67610,7,21
sha256:8f0bf6b303b7b5981c9c511a23fd9a9a5af68285a857f47c9e9f78ca5829faad,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:278,train,cd5f5f1c97ebb920cc2636a0dd3e17aab0c7102e8aeac0c1223ccb082689b348,10,30
sha256:99a37360598a13cca1c6b2123894749f2b5d2f8c6579e1fdf1421234fcbcf490,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:279,train,132996a69a498777b8d3e719f1b4eec47e8af55e23f321e1216b92e1e3b20003,7,21
sha256:b8563c749e8ddd5b978c7c1159f64456b7e9dd319de5c258088453b0e8f760b0,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:279,train,84b8bf527bed75cf53dc1fa2610784acbdcc4408f6a1b21acf03ef07ff3f638f,9,27
sha256:393d7c8c671afce11586b143f08f9712e777a2d0fea953b923072cff3527e8e0,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:280,train,98d3523b67ba5e410085793f240d5b80a21e28aafedc0d850774ca8b87e60d7a,7,21
sha256:028d7ccc6a5271f47fb479c6054c3183b3331e4c9c4d033116d5aaab7a7a9f68,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:280,train,ab50576bfa8f8d7143a0ce19f325e8c537e7d917bf5c0e5593c0b1f74d2f9d13,17,51
sha256:41d3ed6aff19def0bac0c5b8d78e0461ba1f7519c2b7402bf65b14460e8e7881,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:281,train,73ed6360cdbee829ef38e294fc40a8449401b4cd08503c4366a3b624d009caa2,7,21
sha256:aa697385812178e1d78188569c9f5325c4abde71bac428bf52cc07139cf555fc,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:281,train,ddcccdf18bdd49e31fd4ceb2af602b395652741a716252164b1317f76d338800,9,27
sha256:3d402e0f75c1f3ff6b025aa3c7c3b16644b1bd462623cec1b6564f161f91cb2f,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:282,train,51d6a9a9012166013e2113ec0e8a767f0a1e08d9deb3118539cf99d2d3b0565e,7,21
sha256:8ffc8eb41fc2c1bb89171dc55283ad99fd8eb5e08a578af63139f18adc72fdfb,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:282,train,0886577ccb3e08a67db61b6780608e2984fa170e538addf932072564a5ff5817,11,33
sha256:aea4082df3de7765de6576e03f0215865e8a9d4598d89c19549fc62585afc5de,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:283,train,d8398fd571edfc042078d641cf851b9366a7cef31db37433ba0427377112b472,7,21
sha256:8a688c2e0c02c9f63c6cd537bef7fc4a7f857cd31e49e285a099b022d33a1a27,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:283,train,3994b4204dc859a2e8699bca324541a1f80fb84038bf33482d6901f7c4ce3e8b,12,36
sha256:ce0d0845b9054a46d6dc7e566ed1ecbc284a38eaec18f892cbc4d360b4ebbe2d,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:284,train,3aaea7328a3fbb3765e4479367b91c15053a8044d00bf5a2f5579acb572f34b1,7,21
sha256:7540fa04b4d7d1fdb441d10e82725943eb05627164a467bd8ed599007ad00355,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:284,train,4c98316fb33d16f0aeed286004718e8f7763a8528920e64a2787c8b8dfe17428,11,33
sha256:4e401e6b4d141a90fd179fb010b2a7c4b63c990d3ca41ae24901d834fc8c370e,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:285,train,4383dca2a363f965c4312edefc4d497ffc334dcfd1a8a87e4023f4baa6661112,7,21
sha256:5d1383ae2fa872232f90fd2a1a80c2e00f7a01fdcc9ca866c422be1045ca2f39,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:285,train,cf4b61d83019f146fb14f5e427bdd97137cd37a033b12f5f47e9815b17e3c10c,8,24
sha256:646b56955096acd1960179f8b65b98cbb9ff1a0882d2c7ea496c04476f5cf61c,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:286,train,a5bf8c1075df72bbad07ac71b362d3734701b1c8d49a3fa11e8e94642d41af5e,7,21
sha256:4f1f9f1625e5eb7e97f380755b7a0a79e67fbb7c5f5b992d2a083fcc23b5467f,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:286,train,246c37a28a6fec7d98a2735e94e0a94264d8de1009c29ef08b3e2a71ef139789,10,30
sha256:59e7412ade8bad371561fb91dc588a8a11810efed6502ca738e255609c457539,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:287,train,47bb1541bc93fde727a281cb3fb4236b8be6773804d2258a67fbb966a9bff6ee,7,21
sha256:9355ac661d5a6e67645df1b76250b39573dc6bc2a4e1d1b7811738d6bc0e6c64,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kakikudashi,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:287,train,bb19f32dc8f8e0c2f8aee2d4159a1511285612fb714b8322b2198622048b063b,13,39
sha256:99f68c939b1d61c237c77b2ee3ee5f991d99025c744a7c73b7cd26e401d00ef3,sha256:e9f3ef8a884ff644002ca6c634ef92ac62ca07c8c2f9f76d4e2c65d82c97fc88,kanbun,https://github.com/nlp-waseda/Kanbun-LM,kanbun_lm:train:288,train,87119d6f6c7a4497626202d7b46b9d32fe217afd59e84931b6e9969bf1b1217b,7,21
